"Path","Files","Lines"
"database/migrations/2024_02_14_094339_employee_leave_quota_changes.php","1","94"
"Modules/Purchase/Http/Controllers/StockAdjustmentReasonController.php","1","94"
"app/Observers/UserObserver.php","1","94"
"app/Http/Controllers/PublicLeadGdprController.php","1","94"
"app/Notifications/SuperAdmin/CompanyApproved.php","1","94"
"database/seeders/EstimateSeeder.php","1","94"
"app/Models/EstimateTemplate.php","1","94"
"database/migrations/2024_08_12_121751_pending_and_negative_leaves_settlement.php","1","94"
"app/Notifications/NewEstimate.php","1","94"
"database/migrations/2026_03_09_110000_add_client_custom_fields_last_transaction_payment_terms_closure.php","1","93"
"Modules/Biometric/DataTables/BiometricEmployeeDataTable.php","1","93"
"Modules/Purchase/DataTables/InventoryValuationSummaryDatatable.php","1","93"
"app/Console/Commands/LeavesQuotaRenew.php","1","93"
"app/Models/ProposalItem.php","1","93"
"Modules/Payroll/Database/Migrations/2021_09_21_073111_create_payroll_cycle_table.php","1","93"
"database/migrations/2022_07_22_042424_create_proposal_templates_table.php","1","93"
"app/Models/Notice.php","1","93"
"Modules/Payroll/Database/Migrations/2024_07_05_110403_add_hourly_rate_column.php","1","93"
"Modules/Recruit/Notifications/RescheduleInterview.php","1","93"
"Modules/ServerManager/Database/Seeders/ServerHostingSeeder.php","1","93"
"app/DataTables/UserAuditReportDataTable.php","1","93"
"Modules/Zoom/Notifications/MeetingInvite.php","1","93"
"app/Traits/IconTrait.php","1","92"
"Modules/Recruit/Notifications/UpdateScheduleInterview.php","1","92"
"app/Helper/NumberFormat.php","1","92"
"Modules/Subdomain/Http/Controllers/SubdomainController.php","1","92"
"app/Http/Requests/SuperAdmin/Packages/UpdateRequest.php","1","92"
"app/Http/Requests/Project/UpdateProject.php","1","92"
"app/Console/Commands/SendEventReminder.php","1","92"
"app/Notifications/RemovalRequestApprovedReject.php","1","92"
"app/Observers/EmployeeShiftScheduleObserver.php","1","92"
"app/Notifications/SuperAdmin/NewCompanyRegister.php","1","92"
"app/Http/Controllers/LeadSettingController.php","1","92"
"database/migrations/2023_01_05_084453_add_column_in_log_time_table.php","1","92"
"Modules/Production/Http/Requests/UpdateProductionOrderRequest.php","1","92"
"Modules/Purchase/Notifications/NewPurchaseOrder.php","1","92"
"database/migrations/2023_02_07_122807_create_quick_books_settings_table.php","1","92"
"Modules/Recruit/Http/Controllers/JobApplicationFilesController.php","1","91"
"Modules/Zoom/Http/Controllers/ZoomMeetingNoteController.php","1","91"
"Modules/Pricing/Http/Controllers/PricingImportController.php","1","91"
"app/Http/Controllers/TicketTypeController.php","1","91"
"app/Notifications/SubTaskCompleted.php","1","91"
"app/Http/Controllers/ClientImportLogController.php","1","91"
"Modules/Recruit/Http/Controllers/JobSubCategoryController.php","1","91"
"Modules/Purchase/Http/Controllers/PurchaseVendorCategoryController.php","1","91"
"app/Models/SuperAdmin/OfflineInvoice.php","1","91"
"app/Models/SuperAdmin/Feature.php","1","91"
"Modules/Onboarding/Notifications/TaskSubmissionNotification.php","1","91"
"app/Notifications/RemovalRequestApprovedRejectUser.php","1","91"
"app/Notifications/RemovalRequestApprovedRejectLead.php","1","91"
"Modules/Recruit/Notifications/AdminNewJobApplication.php","1","91"
"Modules/Recruit/Notifications/RecruitJobAlertNotification.php","1","91"
"Modules/Webhooks/Http/Controllers/WebhooksLogController.php","1","91"
"app/Http/Controllers/PassportController.php","1","91"
"Modules/Recruit/Observers/JobApplicationsObserver.php","1","91"
"database/migrations/2026_03_30_140000_remove_legacy_invoice_po_cf_seed_migrations_and_demo_fields.php","1","91"
"app/Notifications/DealStageUpdated.php","1","91"
"app/Http/Controllers/UpdateAppController.php","1","90"
"app/Http/Requests/Lead/StorePublicLead.php","1","90"
"Modules/Warehouse/Services/WarehouseFlowPolicyService.php","1","90"
"app/Models/SuperAdmin/TrFrontDetail.php","1","90"
"Modules/Recruit/Notifications/EmployeeResponse.php","1","90"
"app/Http/Requests/Project/StoreProject.php","1","90"
"Modules/Onboarding/Database/Migrations/2025_08_22_100000_add_approval_rejection_to_onboarding_tasks.php","1","90"
"app/Notifications/MultipleLeaveApplication.php","1","90"
"app/Http/Controllers/TicketReplyTemplatesController.php","1","90"
"Modules/Asset/Entities/Asset.php","1","90"
"config/datatables-buttons.php","1","90"
"Modules/CyberSecurity/Http/Controllers/BlacklistEmailController.php","1","90"
"Modules/Recruit/Notifications/NewJobApplication.php","1","90"
"app/Notifications/LeadAgentAssigned.php","1","90"
"app/Http/Controllers/TicketChannelController.php","1","90"
"Modules/CyberSecurity/Http/Controllers/BlacklistIpController.php","1","90"
"Modules/ServerManager/Traits/HasServerManagerPermissions.php","1","90"
"Modules/Asset/Http/Controllers/AssetTypeController.php","1","90"
"app/Observers/NoticeObserver.php","1","89"
"app/Notifications/FileUpload.php","1","89"
"app/Notifications/LeaveStatusUpdate.php","1","89"
"app/Models/ThemeSetting.php","1","89"
"app/Notifications/NewClientTask.php","1","89"
"Modules/Payroll/Entities/SalarySlip.php","1","89"
"app/Models/SuperAdmin/GlobalPaymentGatewayCredentials.php","1","88"
"database/migrations/2022_10_31_130459_order_with_order_number.php","1","88"
"Modules/Pricing/Jobs/ImportClientProductPricingJob.php","1","88"
"Modules/Purchase/Database/Migrations/2026_03_30_180000_add_phase2_sales_do_grn_permissions.php","1","88"
"app/Http/Controllers/NotificationSettingController.php","1","88"
"Modules/Onboarding/Views/Components/EmployeeOffboarding.php","1","88"
"Modules/Zoom/Console/SendMeetingReminder.php","1","88"
"Modules/Performance/Database/Migrations/2025_02_21_035730_view_performance_permissions.php","1","88"
"Modules/Performance/Database/Migrations/2024_09_20_071405_add_performance_permissions.php","1","88"
"app/Models/ProposalTemplate.php","1","88"
"Modules/Onboarding/Views/Components/EmployeeOnboarding.php","1","88"
"app/Http/Controllers/SuperAdmin/SupportTicketTypeController.php","1","88"
"database/migrations/2023_03_29_090137_create_custom_link_settings_table.php","1","88"
"app/Http/Controllers/ProjectSubCategoryController.php","1","87"
"Modules/Purchase/Http/Controllers/PurchaseInventoryFileController.php","1","87"
"Modules/Recruit/Notifications/CandidateRescheduleInterview.php","1","87"
"app/Notifications/TaskUpdatedClient.php","1","87"
"Modules/Recruit/Notifications/CandidateScheduleInterview.php","1","87"
"app/Notifications/TestPush.php","1","87"
"Modules/ServerManager/Entities/ServerType.php","1","87"
"database/migrations/2026_03_28_100000_delivery_order_native_columns_and_remove_do_custom_fields.php","1","87"
"app/Http/Controllers/ProjectRatingController.php","1","87"
"app/Notifications/ShiftChangeStatus.php","1","87"
"app/Http/Controllers/NoticeFileController.php","1","86"
"app/Jobs/ImportAttendanceJob.php","1","86"
"Modules/Recruit/Notifications/AdminNewOfferLetter.php","1","86"
"database/migrations/2023_02_27_081104_add_column_in_leave_type_table.php","1","86"
"Modules/Purchase/Jobs/ImportInventoryChunkJob.php","1","86"
"database/seeders/TestPurchaseInventorySeeder.php","1","86"
"app/Models/ProductFiles.php","1","86"
"database/migrations/2022_09_05_064405_add_miro_board_column_in_project_table.php","1","86"
"app/Models/TicketReply.php","1","86"
"Modules/Purchase/Entities/PurchaseItem.php","1","86"
"app/Notifications/TaskCompletedClient.php","1","86"
"app/Providers/SmtpConfigProvider.php","1","86"
"app/Http/Requests/Invoices/StoreInvoice.php","1","86"
"database/migrations/2024_09_06_093758_create_promotions_table.php","1","86"
"Modules/ServerManager/Console/DatabaseAuditCommand.php","1","86"
"app/Http/Controllers/SubTaskFileController.php","1","85"
"app/Notifications/InvoiceReminder.php","1","85"
"app/Models/ContractFile.php","1","85"
"Modules/Recruit/Entities/RecruitInterviewSchedule.php","1","85"
"Modules/Biometric/Database/Migrations/2024_11_28_110946_create_biometric_permissions.php","1","85"
"app/Notifications/ContractSigned.php","1","85"
"Modules/Asset/Observers/AssetHistoryObserver.php","1","85"
"app/Models/DiscussionReply.php","1","85"
"Modules/Purchase/Http/Controllers/PurchaseOrderFileController.php","1","85"
"Modules/Recruit/Http/Controllers/ReportController.php","1","85"
"app/Console/Commands/SendTimeTracker.php","1","85"
"app/Console/Commands/SendTaskReminder.php","1","85"
"Modules/Purchase/Entities/PurchaseSetting.php","1","84"
"Modules/Recruit/Notifications/AdminNewJob.php","1","84"
"app/Http/Requests/Admin/Client/StoreClientRequest.php","1","84"
"app/Notifications/InvoiceRecurringStatus.php","1","84"
"Modules/Recruit/Notifications/SendJobApplication.php","1","84"
"app/Models/FileStorage.php","1","84"
"app/Notifications/LeaveApplication.php","1","84"
"database/migrations/2026_01_12_190624_add_product_custom_fields_fb.php","1","84"
"Modules/Performance/Http/Controllers/KeyResultsMetricsController.php","1","84"
"database/migrations/2023_10_12_043341_fix_estimate_item_images_column.php","1","84"
"database/migrations/2022_09_07_172743_add_lead_status_column_to_permissions.php","1","84"
"app/Models/SuperAdmin/OfflinePlanChange.php","1","84"
"Modules/Recruit/Observers/JobsObserver.php","1","84"
"app/Models/SocialAuthSetting.php","1","84"
"app/Http/Controllers/ContractFileController.php","1","84"
"Modules/Recruit/Console/OfferLetterReminder.php","1","83"
"app/Console/Commands/SendAutoFollowUpReminder.php","1","83"
"app/Models/SuperAdmin/PaypalInvoice.php","1","83"
"app/Http/Controllers/SuperAdmin/InvoiceSettingController.php","1","83"
"app/Notifications/NewProposal.php","1","83"
"app/Http/Controllers/LeaveSettingController.php","1","83"
"Modules/Purchase/Database/Seeders/PurchaseOrdersTableSeeder.php","1","83"
"database/migrations/2022_09_13_075642_create_leave_settings_table.php","1","83"
"Modules/ServerManager/Database/Migrations/2025_07_28_000001_create_server_hostings_table.php","1","83"
"Modules/Purchase/Notifications/NewPurchaseBill.php","1","83"
"app/Models/Issue.php","1","83"
"app/Models/UserchatFile.php","1","82"
"app/Notifications/SubTaskAssigneeAdded.php","1","82"
"app/Notifications/NewRecurringInvoice.php","1","82"
"app/Notifications/InvitationEmail.php","1","82"
"app/Notifications/EstimateRequestInvite.php","1","82"
"app/Notifications/NewUserSlack.php","1","82"
"app/Notifications/ShiftChangeRequest.php","1","82"
"app/Console/Commands/SyncUserPermissions.php","1","82"
"app/Http/Controllers/ProjectFileController.php","1","82"
"Modules/Recruit/Http/Controllers/WorkExperienceController.php","1","82"
"Modules/Recruit/Notifications/CandidateFollowUpReminder.php","1","82"
"Modules/Pricing/Jobs/ImportPricingTierItemsJob.php","1","82"
"Modules/Onboarding/Entities/OnboardingCompletedTask.php","1","82"
"Modules/Policy/Entities/Policy.php","1","82"
"Modules/Recruit/Notifications/UpdateOfferLetter.php","1","82"
"Modules/Recruit/Notifications/UpdateJobApplication.php","1","82"
"Modules/Biolinks/Database/Migrations/2024_03_12_063833_create_biolink_blocks_table.php","1","82"
"app/Console/Commands/AutoDatabaseBackup.php","1","82"
"Modules/Recruit/Notifications/RecruiterJobApplicationStatusChanged.php","1","82"
"Modules/Affiliate/Database/Migrations/2024_05_22_051543_add_role_and_permission_affiliate.php","1","82"
"Modules/Pricing/Services/VolumeDiscountService.php","1","82"
"Modules/Recruit/Http/Controllers/JobCategoryController.php","1","82"
"app/Traits/StoresImportBatchMetrics.php","1","82"
"Modules/Recruit/Notifications/HostInterview.php","1","82"
"app/Models/DiscussionFile.php","1","82"
"Modules/Recruit/Notifications/RecruiterOfferLetter.php","1","82"
"app/Models/ProjectNote.php","1","82"
"Modules/Onboarding/Views/Components/StartOnboarding.php","1","81"
"Modules/Recruit/Database/Seeders/InterviewsTableSeeder.php","1","81"
"Modules/Purchase/Notifications/AdminNewVendorPayment.php","1","81"
"Modules/Production/Http/Requests/StoreProductionBatchConsumptionRequest.php","1","81"
"Modules/Purchase/Notifications/AdminUpdateVendorPayment.php","1","81"
"app/Http/Kernel.php","1","81"
"app/Http/Controllers/KnowledgeBaseFileController.php","1","81"
"database/migrations/2026_04_08_182310_add_view_audit_report_permission.php","1","81"
"Modules/ServerManager/Notifications/HostingExpiringNotification.php","1","81"
"Modules/Production/Providers/ProductionServiceProvider.php","1","81"
"app/Http/Middleware/Authenticate.php","1","81"
"app/Http/Controllers/ProductCategoryController.php","1","81"
"Modules/Recruit/Notifications/JobRecruiter.php","1","81"
"database/migrations/2026_03_04_093000_ensure_superadmin_user_and_password.php","1","81"
"Modules/Recruit/Notifications/JobApplicationStatusChange.php","1","81"
"Modules/ServerManager/Entities/ServerLog.php","1","81"
"Modules/Recruit/Http/Requests/ZoomMeeting/StoreMeeting.php","1","81"
"database/seeders/PackageTableSeeder.php","1","81"
"app/Http/Controllers/DiscussionCategoryController.php","1","81"
"Modules/Recruit/Notifications/UpdateJob.php","1","81"
"Modules/Recruit/Notifications/RemoveJobRecruiter.php","1","81"
"Modules/Onboarding/Notifications/OffboardingNotification.php","1","80"
"Modules/Onboarding/Notifications/OnboardingNotification.php","1","80"
"app/Notifications/NewProjectStatus.php","1","80"
"app/Models/ProjectTemplateTask.php","1","80"
"Modules/Biolinks/Http/Controllers/BiolinkSettingsController.php","1","80"
"app/Http/Requests/SuperAdmin/Company/UpdateRequest.php","1","80"
"app/Http/Controllers/SocialAuthSettingController.php","1","80"
"app/Notifications/NewProject.php","1","80"
"Modules/ServerManager/Exports/ProviderExport.php","1","80"
"database/migrations/2024_10_19_092843_recalculate_leaves.php","1","80"
"app/Http/Requests/Admin/Employee/StoreRequest.php","1","80"
"app/Http/Requests/Admin/Employee/UpdateRequest.php","1","80"
"app/Http/Controllers/ProjectTimelogBreakController.php","1","80"
"app/Notifications/SuperAdmin/OfflinePackageChangeConfirmation.php","1","80"
"app/Http/Controllers/SettingsController.php","1","80"
"Modules/Production/Database/Migrations/2026_05_06_192423_add_phase2_yield_uom_shadow_columns_to_production_tables.php","1","80"
"database/migrations/2024_07_12_053537_change_datatype_of_approvalsend_column.php","1","79"
"Modules/ServerManager/Notifications/DomainExpiringNotification.php","1","79"
"database/migrations/2022_12_01_070705_create_leave_files_table.php","1","79"
"app/Http/Controllers/ClientSubCategoryController.php","1","79"
"app/Models/ProjectMember.php","1","79"
"app/Notifications/InvoiceReminderAfter.php","1","79"
"Modules/Performance/Database/Migrations/2025_01_03_085054_create_performance_meeting_table.php","1","79"
"app/Notifications/EventReminder.php","1","79"
"app/Http/Controllers/GoogleAuthController.php","1","79"
"database/migrations/2023_05_02_100907_fix_bug.php","1","79"
"app/Notifications/NewContract.php","1","79"
"database/migrations/2026_04_02_200001_add_sales_history_permissions.php","1","78"
"database/migrations/2024_07_31_12573412_insert_ticket_setting.php","1","78"
"app/Http/Controllers/SuperAdmin/SupportTicketFileController.php","1","78"
"database/migrations/2023_03_21_120725_fix_global_invoices_saas_fix.php","1","78"
"app/Http/Controllers/SuperAdmin/FrontSetting/FeatureTranslationSettingController.php","1","78"
"app/Http/Requests/Payments/StorePayment.php","1","78"
"app/Http/Controllers/SuperAdmin/FrontSetting/FrontWidgetController.php","1","78"
"app/Console/Commands/AuditDeveloperToolsCommand.php","1","78"
"app/Http/Controllers/SuperAdmin/FrontSetting/FrontMenuController.php","1","78"
"app/Notifications/ShiftRotationNotification.php","1","78"
"Modules/Purchase/Http/Requests/Inventory/StorePurchaseInventoryRequest.php","1","78"
"Modules/Purchase/Database/Migrations/2026_03_29_100100_add_sales_shipment_permissions.php","1","78"
"Modules/Recruit/Notifications/JobOfferStatusChange.php","1","78"
"Modules/Webhooks/Observers/InvoiceObserver.php","1","77"
"database/seeders/CompaniesTestSeeder.php","1","77"
"config/services.php","1","77"
"app/Notifications/MailTicketReply.php","1","77"
"app/Http/Controllers/ClientCategoryController.php","1","77"
"app/Notifications/ProjectRating.php","1","77"
"app/Observers/LeaveTypeObserver.php","1","77"
"app/Models/Appreciation.php","1","77"
"app/Http/Controllers/UserPermissionController.php","1","77"
"app/Http/Controllers/SuperAdmin/FrontBaseController.php","1","77"
"Modules/ServerManager/Database/Seeders/ServerDomainSeeder.php","1","77"
"Modules/Recruit/Http/Requests/ZoomMeeting/StoreInterview.php","1","77"
"app/Http/Controllers/TicketFileController.php","1","76"
"Modules/Subdomain/Routes/web.php","1","76"
"app/Models/PipelineStage.php","1","76"
"app/Http/Controllers/InvoiceFilesController.php","1","76"
"app/View/Components/Forms/Label.php","1","76"
"app/Http/Controllers/SuperAdmin/FaqCategoryController.php","1","76"
"Modules/Asset/Notifications/AssetReturn.php","1","76"
"app/Models/VisaDetail.php","1","76"
"app/Notifications/BulkShiftNotification.php","1","76"
"Modules/Purchase/Observers/PurchaseInventoryFileObserver.php","1","76"
"app/Models/SubTaskFile.php","1","76"
"app/Http/Requests/Admin/Client/UpdateClientRequest.php","1","76"
"app/Http/Controllers/TicketGroupController.php","1","76"
"app/Http/Controllers/TimeLogSettingController.php","1","75"
"Modules/Policy/Http/Controllers/PolicyFileController.php","1","75"
"app/Models/OfflinePaymentMethod.php","1","75"
"app/Observers/DiscussionObserver.php","1","75"
"database/seeders/AppreciationSeeder.php","1","75"
"app/Http/Requests/SuperAdmin/ContactUs/ContactUsRequest.php","1","75"
"database/seeders/LeadsTableSeeder.php","1","75"
"app/Observers/BankAccountObserver.php","1","75"
"Modules/Sms/Http/Requests/StoreSmsSetting.php","1","75"
"config/broadcasting.php","1","75"
"app/Http/Requests/Events/StoreEvent.php","1","75"
"app/Http/Controllers/PushNotificationController.php","1","75"
"app/Models/TicketFile.php","1","75"
"app/Models/SubTask.php","1","75"
"app/Helper/Common.php","1","75"
"Modules/Asset/Notifications/AssetLent.php","1","74"
"app/Models/Passport.php","1","74"
"Modules/ServerManager/Database/Migrations/2025_07_28_000002_create_server_domains_table.php","1","74"
"Modules/Purchase/Http/Requests/Product/StorePurchaseProductRequest.php","1","74"
"app/Notifications/ProjectTimelogNotification.php","1","74"
"database/migrations/2023_03_16_105629_add_manage_ticket_group_field_in_permission_table.php","1","74"
"app/Console/Commands/SendAutoTaskReminder.php","1","74"
"Modules/Affiliate/Http/Controllers/AffiliateSettingController.php","1","74"
"config/translation-manager.php","1","73"
"Modules/Warehouse/Routes/web.php","1","73"
"app/Notifications/ProjectTimelogApproveNotification.php","1","73"
"Modules/Asset/Database/Migrations/2022_09_02_000000_add_company_id_assets_module_table.php","1","73"
"Modules/Recruit/Observers/OfferLetterObserver.php","1","73"
"app/Http/Controllers/SuperAdmin/PaypalIPNController.php","1","73"
"app/Notifications/TimerStarted.php","1","73"
"app/Traits/MakeOrderInvoiceTrait.php","1","73"
"app/Http/Controllers/SlackSettingController.php","1","73"
"database/migrations/2026_03_27_140000_remove_redundant_po_do_custom_fields.php","1","73"
"Modules/Recruit/Database/Migrations/2024_02_16_072510_add_company_id_to_application_sources_table.php","1","73"
"app/Notifications/ProjectTimelogCreatedNotification.php","1","73"
"database/migrations/2022_07_04_111754_add_project_short_code_column_project_table.php","1","73"
"app/Notifications/ProjectTimelogCreateNotification.php","1","73"
"app/Models/Team.php","1","73"
"app/Http/Requests/Lead/StoreRequest.php","1","73"
"app/Models/SuperAdmin/FrontDetail.php","1","73"
"app/Models/SuperAdmin/SupportTicketReply.php","1","73"
"app/Models/OrderCart.php","1","73"
"app/Models/TaskSetting.php","1","73"
"app/Models/DealFollowUp.php","1","73"
"app/Models/MentionUser.php","1","73"
"app/Console/Commands/ClearLogs.php","1","73"
"Modules/Performance/Http/Controllers/GoalTypeController.php","1","73"
"app/Notifications/NewIssue.php","1","73"
"app/Http/Requests/Orders/PlaceOrder.php","1","73"
"app/Observers/LeadObserver.php","1","72"
"app/Http/Controllers/TimelogWeeklyApprovalController.php","1","72"
"Modules/Recruit/Http/Requests/OfferLetter/StoreAcceptRequest.php","1","72"
"app/Traits/CurrencyExchange.php","1","72"
"Modules/Purchase/Database/Migrations/2024_01_18_105833_create_view_purchase_settings_permission_in_permissions_table.php","1","72"
"Modules/Warehouse/Http/Controllers/WarehouseMovementController.php","1","72"
"app/Models/TaskFile.php","1","72"
"app/Models/BankTransaction.php","1","72"
"app/Models/ProjectFile.php","1","72"
"Modules/Purchase/Entities/PurchaseStockAdjustment.php","1","72"
"app/Models/ProposalTemplateItem.php","1","72"
"app/Http/Controllers/NotificationController.php","1","72"
"Modules/Recruit/Notifications/OfferLetterReject.php","1","72"
"database/migrations/2022_09_19_124014_add_delete_approve_leave_in_permission_table.php","1","72"
"Modules/Recruit/Notifications/FrontJobApplyCandidate.php","1","72"
"app/Http/Controllers/MessageFileController.php","1","72"
"config/froiden_envato.php","1","72"
"Modules/Recruit/Notifications/SendOfferLetterReminder.php","1","72"
"app/View/Components/Forms/Select2Ajax.php","1","72"
"app/Http/Requests/Invoices/UpdateInvoice.php","1","72"
"database/migrations/2023_12_29_110515_add_view_project_orders_field_in_permission_table.php","1","72"
"database/migrations/2023_02_17_052112_add_permissions_for_lead_report.php","1","72"
"database/seeders/ShiftSeeder.php","1","72"
"app/Models/ClientDocument.php","1","72"
"Modules/Purchase/Http/Requests/PurchaseOrder/StoreRequest.php","1","71"
"Modules/Production/Http/Requests/UpdateProductionBomRequest.php","1","71"
"database/migrations/2026_01_15_000002_fix_custom_field_groups_product_purchase_order_fb.php","1","71"
"Modules/Purchase/Http/Requests/Product/UpdatePurchaseProductRequest.php","1","71"
"Modules/Purchase/Observers/PurchaseBillObserver.php","1","71"
"Modules/Recruit/Notifications/SendOfferLetter.php","1","71"
"app/Models/TaskboardColumn.php","1","71"
"app/Models/RecurringInvoiceItems.php","1","71"
"Modules/ServerManager/Routes/web.php","1","71"
"app/Listeners/DealListener.php","1","71"
"database/migrations/2024_08_27_043137_cleanup_deleted_ticket_data.php","1","71"
"Modules/Purchase/Notifications/VendorCredit.php","1","71"
"Modules/Recruit/Notifications/OfferLetterAccept.php","1","71"
"app/Models/EmployeeDocument.php","1","71"
"database/factories/ProductFactory.php","1","71"
"database/migrations/2024_02_02_114946_lead-files_changes_for_deals.php","1","70"
"app/Notifications/TestSlack.php","1","70"
"database/migrations/2026_04_03_120000_add_quotation_core_fields_to_estimates_and_items.php","1","70"
"app/Observers/TaskLabelListObserver.php","1","70"
"Modules/ServerManager/Config/config.php","1","70"
"Modules/Zoom/Database/Migrations/2021_08_28_123557_add_owned_by_columns_zoom.php","1","70"
"Modules/Performance/Database/Migrations/2025_02_21_173930_add_columns_in_performance_settings_table.php","1","70"
"database/migrations/2022_12_05_062331_create_emoji_address_ticket_widget_table.php","1","70"
"app/Notifications/SuperAdmin/OfflinePackageChangeRequest.php","1","70"
"app/Models/SuperAdmin/SeoDetail.php","1","70"
"database/migrations/2024_01_11_113519_update_marital_status_enum.php","1","69"
"app/Http/Controllers/LeadCustomFormController.php","1","69"
"app/Http/Requests/Tickets/StoreCustomTicket.php","1","69"
"Modules/QRCode/Providers/RouteServiceProvider.php","1","69"
"Modules/Webhooks/Providers/RouteServiceProvider.php","1","69"
"Modules/Purchase/Entities/PurchaseVendorItem.php","1","69"
"Modules/ServerManager/Database/Migrations/2025_09_05_105835_update_server_hosting_domain_created_by_nullable.php","1","69"
"app/Models/InvoiceFiles.php","1","69"
"Modules/Subdomain/Notifications/ForgotCompany.php","1","69"
"app/Models/LeadPipelineStages.php","1","69"
"app/Models/SuperAdmin/PayfastInvoice.php","1","69"
"database/migrations/2023_03_24_081626_add_permission_for_sales_report.php","1","69"
"database/seeders/ContractTypeTableSeeder.php","1","69"
"app/Models/TaskNote.php","1","69"
"Modules/Subdomain/Providers/RouteServiceProvider.php","1","69"
"database/migrations/2026_04_06_120000_backfill_developertools_module_settings.php","1","69"
"Modules/EInvoice/Providers/RouteServiceProvider.php","1","69"
"app/Http/Controllers/SuperAdmin/PaystackWebhookController.php","1","69"
"app/Http/Requests/Events/UpdateEvent.php","1","69"
"app/Models/SuperAdmin/RazorpayInvoice.php","1","69"
"app/Models/DealFile.php","1","68"
"Modules/Asset/Http/Controllers/AssetSettingController.php","1","68"
"database/migrations/2023_11_21_112750_add_permissions_for_leave_reports.php","1","68"
"app/Observers/DiscussionReplyObserver.php","1","68"
"app/Models/LeadPipeline.php","1","68"
"database/migrations/2024_04_17_064540_add_add_to_budget_column_in_proj_table.php","1","68"
"Modules/Webhooks/Enums/ClientVariable.php","1","68"
"Modules/Payroll/Entities/EmployeeMonthlySalary.php","1","68"
"Modules/Recruit/Database/Migrations/2025_02_11_084438_add_foreign_key_to_recruit_jobs.php","1","68"
"Modules/Sms/Database/Migrations/2022_09_02_000000_add_company_id_sms_module_table.php","1","68"
"Modules/ServerManager/Providers/RouteServiceProvider.php","1","68"
"app/Models/ProjectTemplateMember.php","1","68"
"Modules/Performance/Routes/web.php","1","68"
"Modules/Performance/Database/Migrations/2025_01_16_062749_add_create_meeting_participant_performance_settings_table.php","1","68"
"Modules/Purchase/Entities/SalesDoItem.php","1","68"
"Modules/Onboarding/Observers/NoticePeriodObserver.php","1","68"
"Modules/Production/Database/Migrations/2026_05_06_120000_add_production_fg_policy_and_variance_columns.php","1","68"
"app/Models/UserPermission.php","1","68"
"database/migrations/2026_05_06_150500_add_internal_review_columns_to_estimates_table.php","1","67"
"app/Models/SalesHistoryLine.php","1","67"
"Modules/Sms/Database/Migrations/2023_09_29_143720_add_telegram_columns_settings.php","1","67"
"app/Models/ProposalItemImage.php","1","67"
"database/migrations/2025_05_12_092011_update_proposal_items_table.php","1","67"
"Modules/Performance/Entities/PerformanceSetting.php","1","67"
"app/Imports/ProjectImport.php","1","67"
"app/Http/Requests/SuperAdmin/Packages/StoreRequest.php","1","67"
"app/Notifications/SuperAdmin/PackageEmployeeIssue.php","1","67"
"Modules/Subdomain/Notifications/CompanyUrlNotification.php","1","67"
"app/Http/Requests/EmployeeDocumentExpiry/CreateRequest.php","1","67"
"database/migrations/2024_03_29_054907_add_webhook_secret_razorpay_superadmin.php","1","67"
"app/Http/Controllers/ProjectCategoryController.php","1","67"
"app/Imports/SalesOrderImport.php","1","67"
"app/Notifications/SuperAdmin/LicenseExpire.php","1","67"
"app/Models/EstimateItemImage.php","1","67"
"app/Notifications/SuperAdmin/LicenseExpirePre.php","1","67"
"app/Models/RecurringInvoiceItemImage.php","1","67"
"Modules/Purchase/Notifications/VendorPayment.php","1","67"
"app/Http/Controllers/SuperAdmin/AuthorizeWebhookController.php","1","67"
"app/Http/Requests/Tickets/StoreTicket.php","1","67"
"database/migrations/2024_09_19_122038_update_expense_exchange_rate_column_value.php","1","67"
"config/sanctum.php","1","67"
"database/migrations/2025_05_14_063157_update_estimate_items_table.php","1","66"
"app/Listeners/LeadListener.php","1","66"
"Modules/Recruit/Database/Migrations/2024_01_12_121345_change_recruit_job_experience_table.php","1","66"
"Modules/LineIntegration/Http/Controllers/LineIntegrationController.php","1","66"
"app/Observers/HolidayObserver.php","1","66"
"app/Observers/ProductObserver.php","1","66"
"Modules/Recruit/Http/Requests/EmployeeStoreRequest.php","1","66"
"app/Models/CompanyAddress.php","1","66"
"database/migrations/2026_03_13_100000_standardize_language_code_eng_to_en.php","1","66"
"Modules/Production/Http/Requests/StoreProductionBomRequest.php","1","66"
"Modules/Biolinks/Database/Migrations/2024_03_01_062913_create_biolink_table.php","1","66"
"app/Http/Requests/Admin/Contract/StoreRequest.php","1","66"
"database/migrations/2022_12_29_061634_add_column_in_invoice_table.php","1","66"
"database/migrations/2025_05_14_124120_update_proposal_template_items_table.php","1","66"
"app/Http/Controllers/ProfileSettingController.php","1","66"
"database/migrations/2025_05_14_071406_update_recurring_invoice_items_table.php","1","66"
"database/migrations/2025_05_14_121050_update_order_items_table.php","1","66"
"app/Http/Requests/Admin/Storage/StoreRequest.php","1","66"
"database/migrations/2025_05_14_070628_update_invoice_items_table.php","1","66"
"app/Models/SuperAdmin/GlobalInvoice.php","1","66"
"app/Models/ContractSign.php","1","65"
"app/Models/ContractRenew.php","1","65"
"database/migrations/2024_07_11_103437_create_remove_old_device_user_table.php","1","65"
"app/Models/Grn.php","1","65"
"Modules/Purchase/Observers/PurchaseProductObserver.php","1","65"
